Country,Artist_Name,Artwork_Name,Year
Brazilian,Abraham Palatnik,Kinechromatic Device S-14,1958
Brazilian,Abraham Palatnik,Progression 91-A,1965
Brazilian,Abraham Palatnik,Progression 21-A,1965
Brazilian,Abraham Palatnik,Mobilidade IV,1965
Brazilian,Abraham Palatnik,Kinetic object K-06,1966
Brazilian,Abraham Palatnik,Kinetic Object C-15,1969
Brazilian,Abraham Palatnik,Owl,1970
Brazilian,Abraham Palatnik,Dove,1970
Brazilian,Abraham Palatnik,Peacock,1970
Brazilian,Abraham Palatnik,Relevo em Vacum,1977
Brazilian,Abraham Palatnik,Kinetic Object,1986
Brazilian,Abraham Palatnik,Kinetic Object,1999
Brazilian,Aldemir Martins,Vase of Flowers,1949
Brazilian,Aldemir Martins,Perfil de Mulher,1967
Brazilian,Aldemir Martins,Frutas,1968
Brazilian,Aldemir Martins,Vase With Flowers,1968
Brazilian,Aldemir Martins,Flores,1971
Brazilian,Aldemir Martins,Galo,1977
Brazilian,Aldemir Martins,Baiana,1980
Brazilian,Aldemir Martins,Bumba meu Boi,1981
Brazilian,Aldemir Martins,Cat,1982
Brazilian,Aldemir Martins,Galo,1987
Brazilian,Aldemir Martins,Vase With Flowers,1990
Brazilian,Aldemir Martins,Cesta Com Frutas,1998
Brazilian,Alfredo Volpi,Bandeirinhas,1950
Brazilian,Alfredo Volpi,Grande fachada festiva,1950
Brazilian,Alfredo Volpi,Sereia,1960
Brazilian,Alfredo Volpi,Bandeirinhas estruturadas,1966
Brazilian,Alfredo Volpi,Bandeirinhas estruturadas,1970
Brazilian,Alfredo Volpi,Fachada,1970
Brazilian,Alfredo Volpi,Catedral,1973
Brazilian,Almir Mavignier,Quadrado Convexo,1956
Brazilian,Almir Mavignier,Untitled,1962
Brazilian,Almir Mavignier,Ohne Titel (Gleiche Dreiecke),1967
Brazilian,Almir Mavignier,Two Squares,1967
Brazilian,Almir Mavignier,Untitled,1967
Brazilian,Almir Mavignier,Cinetic Composition,1968
Brazilian,Almir Mavignier,Punktstruktur,1968
Brazilian,Amilcar de Castro,Untitled,1963
Brazilian,Amilcar de Castro,Untitled,1970
Brazilian,Amilcar de Castro,Untitled,1978
Brazilian,Amilcar de Castro,Untitled,1984
Brazilian,Amilcar de Castro,Untitled,1986
Brazilian,Amilcar de Castro,Untitled,1988
Brazilian,Amilcar de Castro,Escultura no Hall das Bandeiras da Assembleia Legislativa de Minas Gerais,1988
Brazilian,Amilcar de Castro,Untitled,1990
Brazilian,Amilcar de Castro,Untitled,1996
Brazilian,Anita Malfatti,Burrinho correndo,1909
Brazilian,Anita Malfatti,A estudante russa,1915
Brazilian,Anita Malfatti,O Barco,1915
Brazilian,Anita Malfatti,O Farol,1915
Brazilian,Anita Malfatti,Rochedos (Monhegan Island),1915
Brazilian,Anita Malfatti,A Boba,1916
Brazilian,Anita Malfatti,A mulher de cabelos verdes,1916
Brazilian,Anita Malfatti,O homem de sete cores,1916
Brazilian,Anita Malfatti,Uma estudante,1916
Brazilian,Anita Malfatti,A Onda,1917
Brazilian,Anita Malfatti,A Ventania,1917
Brazilian,Anita Malfatti,O homem amarelo,1917
Brazilian,Anita Malfatti,Tropical,1917
Brazilian,Anita Malfatti,Paisagem de Santo Amaro,1920
Brazilian,Anita Malfatti,A Chinesa,1922
Brazilian,Anita Malfatti,Fernanda de Castro,1922
Brazilian,Anita Malfatti,Mario de Andrade I,1922
Brazilian,Anita Malfatti,Veneza (Canaleto),1924
Brazilian,Anita Malfatti,Paisagem dos Pirineus (Cauterets),1926
Brazilian,Anita Malfatti,Dora Rainha do Frevo,1934
Brazilian,Anita Malfatti,Cambuquira ,1945
Brazilian,Anita Malfatti,Samba,1945
Brazilian,Beatriz Milhazes,The Kiss,1995
Brazilian,Beatriz Milhazes,Madame Caduvel,1996
Brazilian,Beatriz Milhazes,Rosa Branca no Centro,1997
Brazilian,Beatriz Milhazes,Nu Azul,1997
Brazilian,Beatriz Milhazes,O Pato,1998
Brazilian,Candido Portinari,Meu Primeiro Trabalho,1921
Brazilian,Candido Portinari,Paisagem com bananeiras,1927
Brazilian,Candido Portinari,Favelas,1930
Brazilian,Candido Portinari,Retrato de Maria,1932
Brazilian,Candido Portinari,Roundelay ,1932
Brazilian,Candido Portinari,Hill,1933
Brazilian,Candido Portinari,Meio Ambiente,1934
Brazilian,Candido Portinari,Flautista ,1934
Brazilian,Candido Portinari,Futebol,1935
Brazilian,Candido Portinari,Retirantes,1936
Brazilian,Candido Portinari,Cana,1938
Brazilian,Candido Portinari,Ferro,1938
Brazilian,Candido Portinari,Grupo de Meninas Brincando,1940
Brazilian,Candido Portinari,Namorados,1940
Brazilian,Candido Portinari,A descoberta da terra,1941
Brazilian,Candido Portinari,Sapateiro de Brodowski,1941
Brazilian,Candido Portinari,Catechesis,1941
Brazilian,Candido Portinari,Chorinho,1942
Brazilian,Candido Portinari,Lavadeiras,1943
Brazilian,Candido Portinari,Os retirantes,1944
Brazilian,Candido Portinari,Dead Boy,1944
Brazilian,Candido Portinari,Marriage on the farm ,1944
Brazilian,Candido Portinari,Mulher Chorando  ,1944
Brazilian,Candido Portinari,A primeira missa no Brasil,1948
Brazilian,Candido Portinari,O Painel Tiradentes,1948
Brazilian,Candido Portinari,Navio Negreiro,1950
Brazilian,Candido Portinari,Menino com carneiro,1953
Brazilian,Candido Portinari,Cena rural,1954
Brazilian,Candido Portinari,Scarecrow ,1955
Brazilian,Candido Portinari,Auto-Retrato ,1957
Brazilian,Candido Portinari,Coffee Harvest ,1958
Brazilian,Candido Portinari,Scarecrow ,1958
Brazilian,Candido Portinari,Corn harvest ,1959
Brazilian,Candido Portinari,Gaiola I - do livro Menino de Engenho  ,1959
Brazilian,Candido Portinari,Scarecrow,1959
Brazilian,Candido Portinari,Scarecrow ,1959
Brazilian,Candido Portinari,Denise com carneiro branco,1961
Brazilian,Candido Portinari,Dom Quixote,1961
Brazilian,Cildo Meireles,Canto #1B,1967
Brazilian,Cildo Meireles,Red Shift I: Impregnation (detail),1967
Brazilian,Cildo Meireles,Physical Art: Cords / 30KM Extended Line,1969
Brazilian,Cildo Meireles,Insertions into Ideological Circuits: Coca-Cola Project,1970
Brazilian,Cildo Meireles,Southern Cross,1970
Brazilian,Cildo Meireles,Eureka,1975
Brazilian,Cildo Meireles,Meshes of Freedom,1976
Brazilian,Cildo Meireles,Mission/Missions (How to Build Cathedrals),1987
Brazilian,Cildo Meireles,Through,1989
Brazilian,Cildo Meireles,Glovetrotter,1991
Brazilian,Cildo Meireles,Fontes,1992
Brazilian,Cildo Meireles,Strictu,1999
Brazilian,Claudio Tozzi,USA e abUSA,1966
Brazilian,Claudio Tozzi,Desta vez eu consigo fugir,1967
Brazilian,Claudio Tozzi,Guevara Vivo ou Morto,1967
Brazilian,Claudio Tozzi,Astronautas,1969
Brazilian,Claudio Tozzi,Third World,1973
Brazilian,Claudio Tozzi,Cidade,1984
Brazilian,Eliseu Visconti,Exhibition Catalogue,1901
Brazilian,Eliseu Visconti,Self-Portrait  ,1902
Brazilian,Eliseu Visconti,Ex Libris Bibliotheca Nacional ,1903
Brazilian,Eliseu Visconti,Garden in Luxembourg ,1905
Brazilian,Eliseu Visconti,Jardim de Luxemburgo ,1905
Brazilian,Eliseu Visconti,Maternidade,1906
Brazilian,Eliseu Visconti,Kiss ,1909
Brazilian,Eliseu Visconti,My Child Tobias at Six Months ,1910
Brazilian,Eliseu Visconti,"Latin American Presidental Inauguration, Brazil, 1891",1925
Brazilian,Eliseu Visconti,My House ,1929
Brazilian,Eliseu Visconti,In Alameda ,1931
Brazilian,Emiliano Di Cavalcanti,Pierrete,1922
Brazilian,Emiliano Di Cavalcanti,Samba,1925
Brazilian,Emiliano Di Cavalcanti,Mulatas,1928
Brazilian,Emiliano Di Cavalcanti,Mangue,1929
Brazilian,Emiliano Di Cavalcanti,Untitled (Heralds),1938
Brazilian,Emiliano Di Cavalcanti,Venezia,1956
Brazilian,Emiliano Di Cavalcanti,Untitled,1956
Brazilian,Emiliano Di Cavalcanti,A Carioca,1957
Brazilian,Emiliano Di Cavalcanti,Macumba,1958
Brazilian,Emiliano Di Cavalcanti,Natureza Morta,1968
Brazilian,Ernesto Neto,Navedenga,1998
Brazilian,Ernesto Neto,The Ovaloids' Meeting,1998
Brazilian,Ernesto Neto,We Fishing the Time (worm's holes and densities),1999
Brazilian,Helio Oiticica,Metaesquema,1957
Brazilian,Helio Oiticica,Metaesquema (Dois brancos),1958
Brazilian,Helio Oiticica,Metaesquema 19,1958
Brazilian,Helio Oiticica,Spatial Relief (red) REL 036,1959
Brazilian,Helio Oiticica,Grand Nucleus,1966
Brazilian,Helio Oiticica,"Magic Square #5, De Luxe",1977
Brazilian,Ivan Serpa,Formas,1951
Brazilian,Ivan Serpa,Untitled,1952
Brazilian,Ivan Serpa,Untitled,1952
Brazilian,Ivan Serpa,Untitled,1952
Brazilian,Ivan Serpa,Untitled,1952
Brazilian,Ivan Serpa,Faixas Ritmadas,1953
Brazilian,Ivan Serpa,Tinta automotiva sobre madeira,1953
Brazilian,Ivan Serpa,Untitled,1953
Brazilian,Ivan Serpa,Untitled,1953
Brazilian,Ivan Serpa,Figura (Fase Negra),1954
Brazilian,Ivan Serpa,Collage,1955
Brazilian,Ivan Serpa,Gouache,1955
Brazilian,Ivan Serpa,Formas diferenciadas,1956
Brazilian,Ivan Serpa,Geometric Composition,1956
Brazilian,Ivan Serpa,Geometric Composition,1956
Brazilian,Ivan Serpa,Goauche,1956
Brazilian,Ivan Serpa,Gouache,1956
Brazilian,Ivan Serpa,Untitled,1956
Brazilian,Ivan Serpa,Faixas Ritmadas,1958
Brazilian,Ivan Serpa,Untitled,1961
Brazilian,Ivan Serpa,Bichos,1963
Brazilian,Ivan Serpa,Bichos,1963
Brazilian,Ivan Serpa,Bichos,1963
Brazilian,Ivan Serpa,Figura (Fase Negra),1964
Brazilian,Ivan Serpa,Figura (Fase Negra),1964
Brazilian,Ivan Serpa,Figura (Fase Negra),1964
Brazilian,Ivan Serpa,Bichos,1965
Brazilian,Ivan Serpa,Figura,1965
Brazilian,Ivan Serpa,Untitled,1965
Brazilian,Ivan Serpa,Untitled,1970
Brazilian,Ivan Serpa,Untitled,1970
Brazilian,Ivan Serpa,Op-Erotica,1971
Brazilian,Ivan Serpa,Untitled,1971
Brazilian,Ivan Serpa,Figuras e bichos,1972
Brazilian,Ivan Serpa,Homage to Volpi,1972
Brazilian,Jose Pancetti,Barco e Pescadores,1933
Brazilian,Jose Pancetti,Marinha,1935
Brazilian,Jose Pancetti,A Pintura do Navio,1937
Brazilian,Jose Pancetti,Barco No Cais,1937
Brazilian,Jose Pancetti,Self-Portrait,1938
Brazilian,Jose Pancetti,Still Life,1939
Brazilian,Jose Pancetti,Menina triste e doente,1940
Brazilian,Jose Pancetti,Auto-retrato com marreta,1941
Brazilian,Jose Pancetti,Mulata,1941
Brazilian,Jose Pancetti,Auto-Retrato Como Marinheiro (Auto-vida),1945
Brazilian,Jose Pancetti,Marinha,1947
Brazilian,Jose Pancetti,Paisagem com dunas,1947
Brazilian,Jose Pancetti,Arraial do Cabo,1948
Brazilian,Jose Pancetti,"Janela do meu atelier, Bahia",1951
Brazilian,Jose Pancetti,Mangas,1951
Brazilian,Jose Pancetti,Farol da Barra,1952
Brazilian,Jose Pancetti,Paisagem de Itapoan,1952
Brazilian,Jose Pancetti,Self-Portrait,1952
Brazilian,Jose Pancetti,Natureza Morta com Figuras,1955
Brazilian,Jose Pancetti,Itapoan,1957
Brazilian,Lasar Segall,Aldeia Russa,1918
Brazilian,Lasar Segall,Encontro,1924
Brazilian,Lasar Segall,Brazilian Landscape,1925
Brazilian,Lasar Segall,Morro Vermelho,1926
Brazilian,Lasar Segall,Auto-retrato III,1927
Brazilian,Lasar Segall,O bebedouro,1927
Brazilian,Lasar Segall,Retrato de Mario de Andrade,1927
Brazilian,Lasar Segall,Perfil de Zulmira,1928
Brazilian,Lasar Segall,Dois nus,1930
Brazilian,Lasar Segall,Maternidade,1931
Brazilian,Lasar Segall,Duas Figuras,1933
Brazilian,Lasar Segall,Three Young Girls,1939
Brazilian,Lothar Charoux,Untitled,1956
Brazilian,Lothar Charoux,Untitled,1957
Brazilian,Lothar Charoux,Equilibrio reestablecido,1960
Brazilian,Lothar Charoux,Horizontais,1960
Brazilian,Lothar Charoux,Squares,1970
Brazilian,Lothar Charoux,unknown title,1970
Brazilian,Lothar Charoux,Untitled,1970
Brazilian,Lothar Charoux,Untitled Composition,1970
Brazilian,Lothar Charoux,Untitled,1970
Brazilian,Lothar Charoux,Untitled,1971
Brazilian,Lothar Charoux,Untitled,1978
Brazilian,Lothar Charoux,Untitled,1980
Brazilian,Luis Sacilotto,Concretion 6045,1955
Brazilian,Luis Sacilotto,Serigrafia,1975
Brazilian,Luis Sacilotto,Serigrafia,1975
Brazilian,Luis Sacilotto,Untitled (C 8351),1980
Brazilian,Lygia Clark,Planos em superficie modulada,1952
Brazilian,Lygia Clark,Planos em Superficie Modulada,1952
Brazilian,Lygia Clark,Planes in Modulated Surface 4,1957
Brazilian,Lygia Clark,Superficie Modulada,1958
Brazilian,Lygia Clark,Contra Relevo (Objeto N. 7),1959
Brazilian,Lygia Clark,Bicho,1960
Brazilian,Lygia Clark,Poetic Shelter,1960
Brazilian,Lygia Clark,Sundial,1960
Brazilian,Lygia Clark,Opposite Creature,1961
Brazilian,Lygia Clark,Bicho em Si,1962
Brazilian,Lygia Clark,The Inside Is the Outside,1963
Brazilian,Lygia Clark,Monument in all Situations,1964
Brazilian,Lygia Clark,Monument in all Situations,1964
Brazilian,Lygia Clark,Bichos,1965
Brazilian,Lygia Clark,Trepante,1965
Brazilian,Lygia Clark,Pocket Creature (Bicho de Bolso),1966
Brazilian,Lygia Clark,Dialogue goggles,1968
Brazilian,Lygia Pape,Lygia Pape and Tecelar ,1955
Brazilian,Lygia Pape,Tecelar ,1955
Brazilian,Lygia Pape,Relief in Orange and Blue,1956
Brazilian,Lygia Pape,Painting in red and black ,1956
Brazilian,Lygia Pape,Relief in Red and Blue ,1956
Brazilian,Lygia Pape,Tecelar ,1956
Brazilian,Lygia Pape,Tecelar,1957
Brazilian,Lygia Pape,Graphics ,1957
Brazilian,Lygia Pape,Poems of Light. In vain ,1957
Brazilian,Lygia Pape,Tecelar ,1957
Brazilian,Lygia Pape,Ballet Neoconcreto # 1,1958
Brazilian,Lygia Pape,Neoconcret Ballet #II,1959
Brazilian,Lygia Pape,Books-Poem ,1959
Brazilian,Lygia Pape,Book of Architecture. Free Lance Concrete ,1960
Brazilian,Lygia Pape,Book of Creation. Fire ,1960
Brazilian,Lygia Pape,Book of Time,1961
Brazilian,Lygia Pape,White and Black Sculpture,1965
Brazilian,Lygia Pape,Sculpture. Black and Yellow ,1965
Brazilian,Lygia Pape,Vignette's Cinematheque Art Museum of Rio de Janeiro ,1965
Brazilian,Lygia Pape,Wheel of Delights,1967
Brazilian,Lygia Pape,Box of Ants ,1967
Brazilian,Lygia Pape,Box of Cockroaches ,1967
Brazilian,Lygia Pape,The Egg ,1967
Brazilian,Lygia Pape,Divider ,1968
Brazilian,Lygia Pape,Visual Poems. Box Brazil,1968
Brazilian,Lygia Pape,Visual Poems. Tongue Stabbed ,1968
Brazilian,Lygia Pape,Wanted,1974
Brazilian,Lygia Pape,Livro dos Caminhos (Book of Paths),1976
Brazilian,Lygia Pape,Eat Me. The Gluttony or Lust ,1976
Brazilian,Lygia Pape,Object of Seduction ,1976
Brazilian,Lygia Pape,Catiti-Catiti. Film ,1978
Brazilian,Lygia Pape,Tteia 1A,1979
Brazilian,Lygia Pape,Book of the Clouds,1983
Brazilian,Lygia Pape,Eye of Guara. # 6,1983
Brazilian,Lygia Pape,Eye of Guara ,1984
Brazilian,Lygia Pape,Drawing ,1985
Brazilian,Lygia Pape,Painting - Gold and Brown,1987
Brazilian,Lygia Pape,Painting. Black and Brown ,1987
Brazilian,Lygia Pape,Painting. Red ,1987
Brazilian,Lygia Pape,Amazonino #1,1989
Brazilian,Lygia Pape,Amazonia Black and Red ,1989
Brazilian,Lygia Pape,Amazonia Green ,1989
Brazilian,Lygia Pape,Amazonia White,1989
Brazilian,Lygia Pape,Amazonio ,1989
Brazilian,Lygia Pape,Moon Light,1995
Brazilian,Lygia Pape,Noses and Tongues,1995
Brazilian,Lygia Pape,Noses and Tongues ,1995
Brazilian,Lygia Pape,Visual Poem. Nest ,1995
Brazilian,Lygia Pape,Visual Poem. Treasure,1995
Brazilian,Lygia Pape,Is Your Life Sweet?,1996
Brazilian,Lygia Pape,Alva de Prata ,1997
Brazilian,Lygia Pape,Visual Poem. This is not a Cloud ,1997
Brazilian,Lygia Pape,Sculpture KV256,1998
Brazilian,Lygia Pape,Seduction II (Vem / Vai),1999
Brazilian,Lygia Pape,Verde,1999
Brazilian,Manabu Mabe,Untitled,1960
Brazilian,Manabu Mabe,Passage de Fuego,1961
Brazilian,Manabu Mabe,Taiki No. 227,1961
Brazilian,Manabu Mabe,Dourado No. 34,1965
Brazilian,Manabu Mabe,Alvorada da Industria,1966
Brazilian,Manabu Mabe,Untitled,1966
Brazilian,Manabu Mabe,Untitled,1970
Brazilian,Manabu Mabe,Untitled,1972
Brazilian,Manabu Mabe,Vozes,1976
Brazilian,Manabu Mabe,Som,1976
Brazilian,Manabu Mabe,Sorriso,1977
Brazilian,Manabu Mabe,Untitled,1979
Brazilian,Manabu Mabe,Sentimental Song,1980
Brazilian,Manabu Mabe,Age,1985
Brazilian,Mario Zanini,Paisagem da represa de Sto Amaro,1940
Brazilian,Mario Zanini,Barco com marinheiros,1950
Brazilian,Mario Zanini,Lerici,1950
Brazilian,Mario Zanini,Landscape,1960
Brazilian,Mario Zanini,Paisagem com ponte,1962
Brazilian,Mario Zanini,Parati,1964
Brazilian,Mario Zanini,Rua de Parati,1964
Brazilian,Mario Zanini,Composition With Figures,1965
Brazilian,Mario Zanini,As Lavadeiras,1966
Brazilian,Mario Zanini,Paisagem com riacho,1966
Brazilian,Mira Schendel,Untitled,1963
Brazilian,Mira Schendel,"Untitled, ",1964
Brazilian,Mira Schendel,Untitled,1965
Brazilian,Mira Schendel,Little Train,1965
Brazilian,Mira Schendel,"Untitled, 196",1965
Brazilian,Mira Schendel,Untitled (Alle),1965
Brazilian,Mira Schendel,"Untitled (from Droguinhas), 1964-",1966
Brazilian,Mira Schendel,"Untitled, 196",1970
Brazilian,Mira Schendel,"Untitled (Toquinho), ",1970
Brazilian,Mira Schendel,"Untitled (from Cadernos Series), 197",1971
Brazilian,Mira Schendel,Disco Zero,1971
Brazilian,Mira Schendel,Untitled (From the series Graphic Objects),1972
Brazilian,Mira Schendel,Untitled (From the series Graphic Objects),1973
Brazilian,Mira Schendel,Untitled,1975
Brazilian,Mira Schendel,Untitled,1978
Brazilian,Mira Schendel,Untitled,1978
Brazilian,Mira Schendel,Untitled,1978
Brazilian,Mira Schendel,Untitled,1981
Brazilian,Mira Schendel,Untitled,1981
Brazilian,Mira Schendel,Untitled,1984
Brazilian,Mira Schendel,Untitled (from Splints),1987
Brazilian,Oyvind Fahlstrom,Untitled,1950
Brazilian,Oyvind Fahlstrom,List of memory,1964
Brazilian,Oyvind Fahlstrom,Eddie (Sylvie's Brother) in the Desert,1966
Brazilian,Oyvind Fahlstrom,"Roulette, Variable Painting",1966
Brazilian,Oyvind Fahlstrom,Black House,1968
Brazilian,Oyvind Fahlstrom,Opera,1968
Brazilian,Oyvind Fahlstrom,Study for Life-Span Number.3 (Marilyn Monroe),1968
Brazilian,Oyvind Fahlstrom,White House,1968
Brazilian,Oyvind Fahlstrom,Green Pool,1969
Brazilian,Oyvind Fahlstrom,Elements for Meatball Curtain,1970
Brazilian,Oyvind Fahlstrom,Column no. 1 (Wonder Bread),1972
Brazilian,Oyvind Fahlstrom,"Sketch for a World map Part 1 (Americas, Pacific)",1972
Brazilian,Oyvind Fahlstrom,Y.I.P. Miami,1972
Brazilian,Oyvind Fahlstrom,$108 Bill,1973
Brazilian,Oyvind Fahlstrom,Column no. 2 (Picasso 90),1973
Brazilian,Oyvind Fahlstrom,Rulle (Suggestions for the Cold War),1974
Brazilian,Oyvind Fahlstrom,Simplicity,1974
Brazilian,Oyvind Fahlstrom,Sketch for Kidnapping Kissinger,1974
Brazilian,Oyvind Fahlstrom,Study for World Model (Garden),1974
Brazilian,Oyvind Fahlstrom,Notes 7 ('Gook'-Masks),1975
Brazilian,Oyvind Fahlstrom,"Nights, Winters, Years (Words by Justin Hayward)",1976
Brazilian,Oyvind Fahlstrom,Sixteen Elements from Chile 1,1976
Brazilian,Rubem Ludolf,Untitled,1957
Brazilian,Rubem Ludolf,Untitled,1958
Brazilian,Rubem Ludolf,Untitled,1972
Brazilian,Rubem Ludolf,Trama,1998
Brazilian,Tarsila do Amaral,Blue Hat,1922
Brazilian,Tarsila do Amaral,Portrait of Oswald de Andrade,1922
Brazilian,Tarsila do Amaral,A Negra,1923
Brazilian,Tarsila do Amaral,A Cuca,1924
Brazilian,Tarsila do Amaral,Carnaval em Madureira,1924
Brazilian,Tarsila do Amaral,E.F.C.B. (Estrada de Ferro Central do Brasil) ,1924
Brazilian,Tarsila do Amaral,"An Angler, ",1925
Brazilian,Tarsila do Amaral,O Mamoeiro ,1925
Brazilian,Tarsila do Amaral,Brazilian Religion,1927
Brazilian,Tarsila do Amaral,Abaporu,1928
Brazilian,Tarsila do Amaral,The Lake,1928
Brazilian,Tarsila do Amaral,The Moon,1928
Brazilian,Tarsila do Amaral,The Egg,1928
Brazilian,Tarsila do Amaral,Postcard,1928
Brazilian,Tarsila do Amaral,Antropofagia,1929
Brazilian,Tarsila do Amaral,Maternidade ,1938
Brazilian,Tarsila do Amaral,Morro da favela,1945
